"","id","pd","mpd","mntd","retrieved_taxa","proportion_missing"
"753","862985a4fffffff",3156.00807100429,416.86418381803,109.434278620931,29,0.0344827586206897
"754","862834c0fffffff",5385.16981500481,313.254827482217,75.7743325186353,81,0.0123456790123457
"755","862811697ffffff",1996.94604090826,292.680660986664,149.796897188479,14,0.0714285714285714
"756","86298d997ffffff",7807.96328900668,389.856279327793,89.1280367100763,100,0.01
"757","8629b5aefffffff",3011.05925981607,279.417622707997,77.5820089278194,38,0.0263157894736842
"758","862836487ffffff",1515.549158001,398.276590933665,283.897328000499,6,0.166666666666667
"759","86283311fffffff",3551.0565530072,493.281141986967,91.0116333718514,35,0.0285714285714286
"760","8629ac0b7ffffff",2060.58414400097,268.379921628664,64.8426785239116,21,0.0476190476190476
"761","8629a8d4fffffff",1024.188979,226.361960833333,166.1542695,4,0.25
"762","86281c947ffffff",4571.64480000111,476.719457132643,174.879479424282,33,0.0303030303030303
"763","862816277ffffff",NA,NA,NA,0,Inf
"764","86280616fffffff",3940.74198600181,369.418207422113,67.0204455001485,50,0.02
"765","86283162fffffff",5602.00183872778,317.219055624052,80.9774026698159,73,0.0136986301369863
"766","8629a0b8fffffff",9801.70398955508,339.647801427111,51.8153084325552,197,0.0050761421319797
"767","862814787ffffff",3454.83385213788,293.89589353974,56.0296701992856,58,0.0172413793103448
"768","86281141fffffff",2156.96430800007,414.267946626384,141.404184642872,14,0.0714285714285714
"769","86298d71fffffff",6462.62134900722,366.280418229313,104.142351184428,76,0.0131578947368421
"770","8629b5877ffffff",1866.85700800058,275.30857613646,174.080801666731,12,0.0833333333333333
"771","86283620fffffff",4356.1632650009,292.356401620698,99.8048051730745,52,0.0192307692307692
"772","8629a8ad7ffffff",731.9828700002,3.70291100019995,3.70291100019995,2,0.5
"773","8629a2407ffffff",2004.28209900047,339.870806794944,179.432643538596,13,0.0769230769230769
"774","86298555fffffff",3041.42303800181,319.698949795565,84.0063428788241,33,0.0303030303030303
"775","862802b8fffffff",1534.64844700261,552.048667001044,300.317052800966,5,0.2
"776","86283471fffffff",8424.69096977193,283.739863098203,47.4629584335507,187,0.0053475935828877
"777","8628313b7ffffff",4583.21820500418,419.605299684927,83.589792673167,52,0.0192307692307692
"778","86485b777ffffff",1156.26998299981,338.822643499903,249.371027749614,4,0.25
"779","8629ad6b7ffffff",1682.363913,437.711954392857,203.901244500044,8,0.125
"780","8629aa34fffffff",8026.78613900087,777.641509283489,174.176697779675,59,0.0169491525423729
"781","8629a0917ffffff",9451.77515855498,311.914622466998,32.5419346903261,281,0.00355871886120996
"782","86281450fffffff",3817.68750800523,381.205601614576,128.743846972502,36,0.0277777777777778
"783","8628111a7ffffff",4480.44796800075,307.830246430496,101.171988629627,54,0.0185185185185185
"784","862832c2fffffff",4310.13247500248,315.953974245671,103.454702770875,48,0.0208333333333333
"785","8629a885fffffff",975.916725000006,250.004693333337,241.565924000004,3,0.333333333333333
"786","8629a54f7ffffff",9504.90702302518,312.724174258608,41.007194575527,233,0.00429184549356223
"787","8629a218fffffff",NA,NA,NA,0,Inf
"788","862815d87ffffff",NA,NA,NA,0,Inf
"789","862812a1fffffff",1755.73985234846,402.376484989347,248.141645174004,8,0.125
"790","8629852e7ffffff",2376.29008612487,293.811329305746,83.0816847704432,24,0.0416666666666667
"791","862802917ffffff",2893.2802257411,208.742212161199,70.9883743324273,45,0.0222222222222222
"792","8628344a7ffffff",1429.97935300039,351.655590133464,243.65488300013,6,0.166666666666667
"793","8629aa0d7ffffff",2819.14203900005,368.472412418307,186.371370111114,18,0.0555555555555556
"794","8629a6d6fffffff",2887.69409800433,305.200608156394,118.308416571737,28,0.0357142857142857
"795","8629a3a07ffffff",1884.80126799702,301.763300649628,89.3374991868796,16,0.0625
"796","8629a069fffffff",NA,NA,NA,1,1
"797","862814297ffffff",4024.00560259445,343.301206483851,82.3548113437935,50,0.02
"798","86298d22fffffff",5104.14819061931,296.827801471144,39.6771473139315,113,0.00884955752212389
"799","8629b5387ffffff",NA,NA,NA,0,Inf
"800","8628329b7ffffff",4571.50781721752,348.850705932378,90.4157206644139,54,0.0185185185185185
"801","8629aecb7ffffff",3545.48525899617,417.231456679694,172.426878079607,25,0.04
"802","8629ab94fffffff",1440.7873260002,424.57988740008,287.78045540004,5,0.2
"803","862815b0fffffff",2379.5436540067,738.49645453739,366.611527251213,8,0.125
"804","86298506fffffff",4751.98700574215,363.118783773554,65.1397119199775,63,0.0158730158730159
"805","86280269fffffff",1460.668937003,390.898437467667,244.181139167167,6,0.166666666666667
"806","86485b287ffffff",1970.49157261083,248.465686655058,108.658625080185,18,0.0555555555555556
"807","8629a6af7ffffff",3655.5520099967,349.364397052462,97.697394153636,39,0.0256410256410256
"808","8629a378fffffff",1083.48927199995,393.434758666635,313.280953999952,3,0.333333333333333
"809","8629a0427ffffff",5881.09792740155,328.562914094714,55.3601680602226,93,0.010752688172043
"810","86281401fffffff",5512.92695007818,306.475163073464,70.8287863640303,86,0.0116279069767442
"811","862810cb7ffffff",846.694992,233.127154,233.127154,2,0.5
"812","8629b510fffffff",NA,NA,NA,0,Inf
"813","8629ab6d7ffffff",10781.817803609,435.678182306688,51.2298165021273,198,0.00505050505050505
"814","8629a836fffffff",NA,NA,NA,1,1
"815","8629a1c9fffffff",8422.2112679078,369.983894279637,55.3382411137484,143,0.00699300699300699
"816","862815897ffffff",972.94299099998,165.779453199992,97.9033955999879,5,0.2
"817","862802427ffffff",1862.819313003,541.258950107893,230.005784876125,8,0.125
"818","862830c4fffffff",4508.81994101018,359.853215256142,80.7249921855522,54,0.0185185185185185
"819","86485b00fffffff",1570.18235100107,337.089332321696,176.186047625268,8,0.125
"820","8629a3517ffffff",857.799936002805,162.821398668536,92.5156456693076,3,0.333333333333333
"821","8629a01afffffff",5480.64106799642,322.59730947673,53.1268904328634,97,0.0103092783505155
"822","862813da7ffffff",1268.83267,265.152812266667,177.474020666667,6,0.166666666666667
"823","8629b1b2fffffff",2131.44365395311,229.965119031699,86.2899716176991,24,0.0416666666666667
"824","8628324c7ffffff",2483.18639199999,565.272709378786,194.618344749957,12,0.0833333333333333
"825","8629ab45fffffff",3826.21651100053,680.734632742158,225.554710350063,20,0.05
"826","8629a80f7ffffff",NA,NA,NA,0,Inf
"827","8629a1a27ffffff",6864.67550318784,281.177334482123,46.8800203970075,154,0.00649350649350649
"828","86281561fffffff",3108.46414799999,584.940224590475,265.573231399998,15,0.0666666666666667
"829","8628122b7ffffff",1788.25991600008,290.272092923089,132.892125769228,13,0.0769230769230769
"830","862981817ffffff",2620.28145361016,414.243618847154,140.317981967145,17,0.0588235294117647
"831","8628021afffffff",1770.0190610026,364.845160572079,278.104421625175,8,0.125
"832","8629accd7ffffff",5062.80988638701,333.595060165664,82.4482951489977,64,0.015625
"833","8629a996fffffff",1339.285365,489.131796,362.94737625,4,0.25
"834","8629a6607ffffff",2836.86114500197,454.690944359696,193.589604389128,18,0.0555555555555556
"835","8629a329fffffff",966.92569899996,473.58856499996,473.58856499996,2,0.5
"836","862813b2fffffff",1655.58429099996,470.58252142856,223.162426999994,7,0.142857142857143
"837","86298cac7ffffff",5081.46181399778,379.29909106928,107.459932181725,55,0.0181818181818182
"838","862806d8fffffff",6012.87233400403,535.007642101265,108.832675066843,60,0.0166666666666667
"839","8629b18b7ffffff",1447.16521500358,330.801800762929,202.928426715453,7,0.142857142857143
"840","86283224fffffff",1004.20275899841,185.349300999362,112.198337999681,5,0.2
"841","8629ae54fffffff",5448.52179200258,577.925644604688,168.799963184341,38,0.0263157894736842
"842","8648592a7ffffff",6387.09291317795,309.911644056807,60.8986848216459,108,0.00925925925925926
"843","8629a17afffffff",2624.52252600057,333.049425333379,79.8458968400642,25,0.04
"844","8628153a7ffffff",2685.57469899938,306.187994710094,104.008802749966,24,0.0416666666666667
"845","862984907ffffff",2184.72970300115,349.410939110054,146.797289571593,14,0.0714285714285714
"846","862833ac7ffffff",3107.62338400279,758.415733015617,299.106070000476,12,0.0833333333333333
"847","86283075fffffff",2585.30258200274,239.088092641037,96.4627298711239,31,0.032258064516129
"848","8629aca5fffffff",3828.24951000521,249.83651827359,84.0324544364656,55,0.0181818181818182
"849","8629a96f7ffffff",NA,NA,NA,0,Inf
"850","8629a638fffffff",4554.59369969154,288.587388601342,48.3617971640186,96,0.0104166666666667
"851","8629a3027ffffff",NA,NA,NA,0,Inf
"852","8628138b7ffffff",NA,NA,NA,0,Inf
"853","86281054fffffff",1940.2430410006,561.392576857293,217.790281124775,8,0.125
"854","86298c84fffffff",5756.02489400256,374.992585352047,76.7659078846313,78,0.0128205128205128
"855","8629ae2d7ffffff",1445.402127,273.80258,212.530945428571,7,0.142857142857143
"856","8629a489fffffff",1648.76973500002,473.54530733334,262.875944000002,7,0.142857142857143
"857","8629a1537ffffff",8643.96318941716,355.949350126443,57.38779906384,151,0.00662251655629139
"858","86281512fffffff",954.224905,233.785565333333,214.401411333333,3,0.333333333333333
"859","862836bb7ffffff",1097.5510689997,251.694947166517,238.19792649985,4,0.25
"860","86283384fffffff",3304.02680699989,412.261233913838,130.756691192291,26,0.0384615384615385
"861","8628304e7ffffff",1513.15599000006,227.280750488901,146.268078000018,10,0.1
"862","8629a6117ffffff",3044.61032661595,303.403303860977,87.7450767146201,37,0.027027027027027
"863","8629a2dafffffff",1571.67533300066,234.969373666799,154.747635100086,10,0.1
"864","8628102d7ffffff",NA,NA,NA,1,1
"865","86298926fffffff",2716.39124700587,436.234771562744,162.905570667189,18,0.0555555555555556
"866","86280689fffffff",2124.331281003,664.289778762762,391.473718000429,7,0.142857142857143
"867","8629126dfffffff",2695.35857300382,349.492223371792,130.448756714626,21,0.0476190476190476
"868","8629ae05fffffff",5528.10693768315,313.027275385077,69.3835992590266,80,0.0125
"869","8629aacf7ffffff",4479.03337414704,295.648912647285,68.8617285936102,65,0.0153846153846154
"870","8629a4627ffffff",6615.68739860955,287.756180688734,51.6905357186541,130,0.00769230769230769
"871","862811b4fffffff",2704.4100779998,675.811058618146,312.196025091409,11,0.0909090909090909
"872","86291a627ffffff",NA,NA,NA,1,1
"873","86283026fffffff",4927.25340636035,312.803937778146,89.2008341022373,63,0.0158730158730159
"874","8629ac56fffffff",1404.59181100068,298.83695019067,172.989667714479,7,0.142857142857143
"875","8629a9207ffffff",2641.6240690016,300.115666877611,95.1297430001157,27,0.037037037037037
"876","8629a2b37ffffff",7081.672969907,324.148718254761,35.833534571231,169,0.00591715976331361
"877","86281005fffffff",1326.295958,514.138793333333,305.95276875,4,0.25
"878","86298c35fffffff",1845.52581876269,388.900124486791,225.445003783454,9,0.111111111111111
"879","862985c8fffffff",1460.930212,326.755923666667,279.924997666667,6,0.166666666666667
"880","862806627ffffff",1666.905665003,357.094543715036,229.134163250375,8,0.125
"881","8629b114fffffff",3441.08138605237,319.343621300111,88.4597583478788,38,0.0263157894736842
"882","8629a1047ffffff",1421.19860200047,225.776486133427,103.342911200093,10,0.1
"883","8628118d7ffffff",8159.2725305426,701.338748294867,114.043313918027,73,0.0136986301369863
"884","86298419fffffff",1444.29493699992,555.477744666639,98.1274459999724,6,0.166666666666667
"885","8629b5d2fffffff",NA,NA,NA,1,1
"886","8628366c7ffffff",2352.45144400006,313.118982121058,126.744002549988,20,0.05
"887","86283335fffffff",1903.643494003,543.490009286464,229.077888876125,8,0.125
"888","8629ac2f7ffffff",966.925715557404,315.72572103827,157.862877076452,3,0.333333333333333
"889","86281cb87ffffff",2641.3278592277,439.199018392112,124.413394345255,20,0.05
"890","86281314fffffff",NA,NA,NA,0,Inf
"891","86298c0e7ffffff",2377.266818,544.718211277778,363.269307888889,9,0.111111111111111
"892","862985a17ffffff",3103.60598400069,379.087690055437,132.206954307731,26,0.0384615384615385
"893","8628063afffffff",5794.47284585913,679.001532213076,137.378644172045,43,0.0232558139534884
"894","8629aa807ffffff",3416.4432209971,1003.20635149936,526.793452110467,9,0.111111111111111
"895","8629a4137ffffff",1807.95692800211,263.453195406895,117.514745500361,14,0.0714285714285714
"896","86281165fffffff",1382.36539499963,426.949433599852,273.133233199806,5,0.2
"897","86298d95fffffff",1095.959703,731.656578,731.656578,2,0.5
"898","8629b5ab7ffffff",NA,NA,NA,0,Inf
"899","86283644fffffff",1959.389422,321.025906545455,194.159711083333,12,0.0833333333333333
"900","8628330e7ffffff",1656.70870500015,282.710541000031,153.878439900011,10,0.1
"901","8629a8d17ffffff",1134.3984020001,335.69242650005,221.25898025005,4,0.25
"902","8629a2647ffffff",1144.35679800018,339.011891333423,231.217377250129,4,0.25
"903","86281c90fffffff",1323.317499003,563.556984668167,227.3577940015,4,0.25
"904","86298579fffffff",NA,NA,NA,0,Inf
"905","862806137ffffff",2971.70862000017,270.694547062399,99.4248611176669,34,0.0294117647058824
"906","8629aa58fffffff",1102.50157499959,253.345115833128,243.148432499795,4,0.25
"907","8629a0b57ffffff",4955.3104434052,255.237310486439,53.0893964908972,99,0.0101010101010101
"908","86281474fffffff",1867.59235100037,276.886916205184,149.356301923142,13,0.0769230769230769
"909","862980947ffffff",2265.66196993037,353.730302204588,134.054020983881,17,0.0588235294117647
"910","8629a8a9fffffff",NA,NA,NA,1,1
"911","862985527ffffff",1759.49041200024,358.78975071432,76.9680618572103,14,0.0714285714285714
"912","862802b57ffffff",1351.7662889998,494.171060666567,374.1098657498,4,0.25
"913","8628346e7ffffff",8762.41188500716,378.593874214183,74.4125515411316,122,0.00819672131147541
"914","8629aa317ffffff",3227.23176000084,552.508215320355,221.434110888973,18,0.0555555555555556
"915","8629a3c47ffffff",1895.50541562236,244.155880948959,59.8848872611949,21,0.0476190476190476
"916","8629a08dfffffff",6035.52524378042,289.389277628292,67.4166953177264,101,0.0099009900990099
"917","8628144d7ffffff",1737.72563000273,442.246036911657,148.021942700887,10,0.1
"918","86281116fffffff",8541.04207354962,524.718539790478,94.1386038585644,98,0.0102040816326531
"919","86298d46fffffff",3469.92360000079,355.417732593599,131.316677387151,31,0.032258064516129
"920","8629abb8fffffff",1302.73471399944,348.692210999813,138.603816499808,6,0.166666666666667
"921","8629a8827ffffff",NA,NA,NA,0,Inf
"922","8629a2157ffffff",1421.42309700086,329.297466055747,96.8423991113699,9,0.111111111111111
"923","862815d4fffffff",1471.751242,305.704564761905,209.952054142857,7,0.142857142857143
"924","8629852afffffff",NA,NA,NA,1,1
"925","8628028dfffffff",1529.37512400004,979.51045733336,618.976959333374,3,0.333333333333333
"926","86283446fffffff",8203.47077200396,300.71261166557,58.9711609936457,155,0.00645161290322581
"927","8629ad407ffffff",1511.67244386043,290.961382454232,183.673567680303,8,0.125
"928","8629aa09fffffff",2216.43506400284,327.335530914664,158.630048333711,15,0.0666666666666667
"929","8629a6d37ffffff",2029.51769800422,332.225015581516,119.582812533909,15,0.0666666666666667
"930","8629a0667ffffff",4014.23423740558,317.565953518946,79.2385848193224,52,0.0192307692307692
"931","86281425fffffff",3546.91625400278,389.877117673297,130.399866129204,31,0.032258064516129
"932","8629b534fffffff",NA,NA,NA,1,1
"933","8629ab917ffffff",1737.97798100027,259.635208692349,131.546538923098,13,0.0769230769230769
"934","8629a85afffffff",1399.61970400004,806.503235333358,532.473346000038,3,0.333333333333333
"935","86281c1a7ffffff",1751.866995003,572.290517467667,322.665865667667,6,0.166666666666667
"936","862815ad7ffffff",1433.906978003,915.865026668667,491.686097335067,3,0.333333333333333
"937","862985037ffffff",2687.57101000009,520.592076582431,213.702914571488,14,0.0714285714285714
"938","862802667ffffff",944.726674003,429.190519003,429.190519003,2,0.5
"939","8629ad18fffffff",3220.57815900046,285.54761588238,94.5604476765027,34,0.0294117647058824
"940","86485b24fffffff",1221.6879029993,235.797167199766,160.507028832981,6,0.166666666666667
"941","8629a3757ffffff",1604.92339299721,230.809012435468,83.7042641534993,13,0.0769230769230769
"942","8629b50d7ffffff",4207.77963845728,385.431097153422,76.5031919364961,50,0.02
"943","8629b1d6fffffff",NA,NA,NA,0,Inf
"944","862832707ffffff",2602.83842200273,324.880964973958,149.733902300242,20,0.05
"945","8629aea07ffffff",2586.73742199855,704.036629542665,116.362764533141,15,0.0666666666666667
"946","86485975fffffff",2921.10265699864,308.994767997899,97.178818937477,32,0.03125
"947","8629ab69fffffff",2939.54243899998,438.862640840578,108.986256374999,24,0.0416666666666667
"948","8629a8337ffffff",NA,NA,NA,1,1
"949","8629a1c67ffffff",12505.0739062499,327.243684819139,41.2851192712921,328,0.00304878048780488
"950","86281585fffffff",1560.26142665276,224.975133551265,127.362877691664,11,0.0909090909090909
"951","862981a57ffffff",1663.77035599693,634.018133998976,246.478766498486,6,0.166666666666667
"952","862830c17ffffff",1636.8684130003,233.851327890964,151.2546554546,11,0.0909090909090909
"953","8629a9bafffffff",1851.3612390001,367.393046400021,195.852222800027,10,0.1
"954","8629a6847ffffff",6189.1605204446,332.777486735416,54.8155354550683,116,0.00862068965517241
"955","8629a34dfffffff",NA,NA,NA,0,Inf
"956","8629a0177ffffff",6767.77197629597,296.98968085304,52.4886900834737,134,0.00746268656716418
"957","862813d6fffffff",1352.397344,341.364553035714,118.0369635,8,0.125
"958","862810a07ffffff",2525.81754000344,506.864630133792,175.697158333982,15,0.0666666666666667
"959","86298cd07ffffff",4953.03498861524,358.757481500857,50.1903217146047,86,0.0116279069767442
"960","8629b1af7ffffff",4077.61002805078,362.657205795514,68.9605534656576,52,0.0192307692307692
"961","86283248fffffff",1454.526668003,403.686425072179,114.34049337575,8,0.125
"962","8629ae78fffffff",2438.6169850022,445.881331341942,145.483199375256,16,0.0625
"963","8629ab427ffffff",3142.16356499856,462.936801499831,249.118790823372,17,0.0588235294117647
"964","862984b47ffffff",975.916717997,250.004688664667,241.565920330333,3,0.333333333333333
"965","862802177ffffff",2369.00844700302,708.792706556227,284.393043112125,9,0.111111111111111
"966","862833d07ffffff",1059.45238200001,238.995383500004,200.099243500004,4,0.25
"967","86283099fffffff",12145.2842987102,358.574395112818,36.4562330932263,306,0.00326797385620915
"968","8629acc9fffffff",5103.77711244201,331.158101867422,73.9402338642023,68,0.0147058823529412
"969","8629a9937ffffff",859.3531460005,258.4434610005,258.4434610005,2,0.5
"970","8629a3267ffffff",2365.21444156611,292.007155976628,37.8079858471501,31,0.032258064516129
"971","86281078fffffff",902.501877,344.740924,344.740924,2,0.5
"972","86298ca8fffffff",2981.19326699928,334.943763458782,72.2049129713237,35,0.0285714285714286
"973","862806d57ffffff",1424.069532003,343.431904191333,191.187707714714,7,0.142857142857143
"974","862832217ffffff",4321.51227304212,343.259135450692,128.623333480199,42,0.0238095238095238
"975","8629ae517ffffff",1937.51147399632,318.09993748299,117.989320213426,14,0.0714285714285714
"976","86485926fffffff",4475.00924200492,298.000748607998,80.9397501864779,59,0.0169491525423729
"977","8629ab1afffffff",2074.076593,1011.9766712,392.8072442,5,0.2
"978","8629a1777ffffff",4069.17675500238,355.824233511593,117.818362487287,39,0.0256410256410256
"979","86281536fffffff",1883.367629003,366.651661611778,263.450805222556,9,0.111111111111111
"980","8629848cfffffff",5865.91486367929,448.747298917591,64.1760466015252,81,0.0123456790123457
"981","862833a8fffffff",1382.365397,426.9494344,273.133234,5,0.2
"982","862830727ffffff",5683.76707013438,269.074111258347,58.8638877764653,105,0.00952380952380952
"983","8629aca27ffffff",NA,NA,NA,1,1
"984","8629a6357ffffff",7852.21035815814,358.201248791373,53.5722132584315,133,0.0075187969924812
"985","862810517ffffff",1374.63130800112,225.469882333582,109.115528111471,9,0.111111111111111
"986","86298c817ffffff",5558.41268962655,368.913066743384,88.4362315369953,70,0.0142857142857143
"987","86280040fffffff",5596.53057000372,393.280149471998,119.061879396739,58,0.0172413793103448
"988","8629ae29fffffff",6621.59699207899,497.732403907563,113.897341848365,65,0.0153846153846154
"989","8628150f7ffffff",6930.01717891019,293.427622383949,73.078711598634,113,0.00884955752212389
"990","862811d8fffffff",1906.280366003,543.866705286464,229.737106876125,8,0.125
"991","862833817ffffff",5513.1051940039,260.689780094182,77.7846523334063,87,0.0114942528735632
"992","8628304afffffff",859.353141999592,258.443456999592,258.443456999592,2,0.5
"993","8629ac7afffffff",4238.10607900536,301.534744029612,56.4109108026956,76,0.0131578947368421
"994","8629a9447ffffff",NA,NA,NA,0,Inf
"995","8629a60dfffffff",3265.6337190027,303.70932286783,54.8529346382234,47,0.0212765957446809
"996","8629a2d77ffffff",1722.41390401001,273.385008376251,76.9976968132052,16,0.0625
"997","86281696fffffff",1341.922234001,490.889709167167,364.265809751,4,0.25
"998","86281029fffffff",NA,NA,NA,1,1
"999","862989237ffffff",NA,NA,NA,0,Inf
"1000","862806867ffffff",859.353145,258.44346,258.44346,2,0.5
"1001","8629126a7ffffff",7135.31104666472,292.103118957153,44.4762662185928,158,0.00632911392405063
"1002","8629ae027ffffff",6385.22446604205,407.737179133388,83.803551751951,80,0.0125
"1003","8629a1287ffffff",8091.00016990179,337.198579609644,38.2002494129039,178,0.00561797752808989
"1004","862811b17ffffff",2862.77475200253,506.463167842359,133.932045600088,20,0.05
"1005","862836907ffffff",NA,NA,NA,0,Inf
"1006","86283359fffffff",5979.64985593801,309.902170374277,50.2914154759579,105,0.00952380952380952
"1007","862830237ffffff",13703.9949132906,351.345412845642,40.9385223527927,364,0.00274725274725275
"1008","8629ac537ffffff",3212.9432935352,334.29144298164,113.86401743811,30,0.0333333333333333
"1009","862810027ffffff",1310.554959003,630.834556002,530.012535667667,3,0.333333333333333
"1010","86298c327ffffff",5921.61566882824,334.297823271662,46.1152917055465,111,0.00900900900900901
"1011","862985c57ffffff",1638.09082299607,423.768976932025,343.197919332584,6,0.166666666666667
"1012","8629b1117ffffff",NA,NA,NA,1,1
"1013","8629addafffffff",2993.6886830071,260.944045339723,82.4949721896215,37,0.027027027027027
"1014","8629aaa47ffffff",742.708353,25.153873,25.153873,2,0.5
"1015","8629a100fffffff",6068.1282268967,322.934648715569,51.7742767610087,98,0.0102040816326531
"1016","862814c07ffffff",6882.54858746913,416.021925178592,86.0134748449878,90,0.0111111111111111
"1017","86281189fffffff",10940.6866748673,660.601649971145,86.4972792956215,133,0.0075187969924812
"1018","86298db9fffffff",2020.95654400223,457.71790174586,161.937835182224,11,0.0909090909090909
"1019","862984167ffffff",NA,NA,NA,0,Inf
"1020","86283668fffffff",2642.62939000007,266.527904756619,105.786248000013,28,0.0357142857142857
"1021","862833327ffffff",5475.32206680367,312.991167320872,90.0335795299043,74,0.0135135135135135
"1022","8629a2887ffffff",1745.81768600898,251.985995825458,115.199512858418,14,0.0714285714285714
"1023","862813117ffffff",2197.68230900052,383.034650727367,260.767463091052,11,0.0909090909090909
"1024","8629a0d97ffffff",3478.9512319997,370.159187224582,114.472334294074,34,0.0294117647058824
"1025","86281498fffffff",2331.2314170028,503.881465923508,182.260089539123,13,0.0769230769230769
"1026","862811627ffffff",1537.91275400303,570.303608801212,267.724338201812,5,0.2
"1027","86298d927ffffff",1438.7053069981,397.448759266034,239.688530165683,6,0.166666666666667
"1028","862836417ffffff",2526.71398100114,325.44949267333,179.583941666738,18,0.0555555555555556
"1029","8628330afffffff",2306.30795000094,293.838091083086,96.9713932609529,23,0.0434782608695652
"1030","8629ac047ffffff",2506.00236497143,314.617069304949,87.15970266197,27,0.037037037037037
"1031","8629a8cdfffffff",NA,NA,NA,1,1
"1032","8629a260fffffff",1360.08120599996,311.946155999986,215.221453333327,6,0.166666666666667
"1033","86281c8d7ffffff",1770.1749450026,546.484604572172,254.026316858371,7,0.142857142857143
"1034","862816207ffffff",NA,NA,NA,1,1
"1035","862985767ffffff",941.52923799998,218.64093333332,204.154714333327,3,0.333333333333333
"1036","862802d97ffffff",4074.93569800395,412.349884830892,145.382900687735,32,0.03125
"1037","8629aa557ffffff",1195.19781900055,467.907123333702,462.225682000369,3,0.333333333333333
"1038","8629a0b1fffffff",10101.5250607719,290.999826011236,43.6453890784705,256,0.00390625
"1039","862814717ffffff",1975.092699003,459.863714222822,180.3838867006,10,0.1
"1040","8628113afffffff",1326.295955,514.138791833333,305.952768,4,0.25
"1041","8629137b7ffffff",9124.84921311919,305.517533079383,34.5583810843942,242,0.00413223140495868
"1042","8629b5807ffffff",2896.37284601015,263.545384048597,81.3863825956029,37,0.027027027027027
"1043","86283619fffffff",NA,NA,NA,0,Inf
"1044","8629a8a67ffffff",1368.02958999963,287.277012571322,166.233980714126,7,0.142857142857143
"1045","8629a2397ffffff",1764.41823899958,351.393675599916,149.676053599961,10,0.1
"1046","8629854efffffff",2877.43327600172,301.748642463559,69.5695554706849,34,0.0294117647058824
"1047","862802b1fffffff",5167.25225900183,376.372050626631,89.2243581228375,57,0.0175438596491228
"1048","8628346afffffff",4114.12054661263,249.034185900023,78.4639088742496,68,0.0147058823529412
"1049","8629ad647ffffff",846.872216,233.481603,233.481603,2,0.5
"1050","8629aa2dfffffff",3034.93476599944,302.109367852178,121.505888517216,29,0.0344827586206897
"1051","8629a3c0fffffff",1155.98137600005,338.726441666692,249.082418750026,4,0.25
"1052","8629a08a7ffffff",6806.47191319306,284.401636299924,51.7066739416466,141,0.00709219858156028
"1053","86281449fffffff",2361.8811350048,271.799481898831,82.4854006155868,26,0.0384615384615385
"1054","862811137ffffff",2896.97821500295,548.492057825369,196.435071250562,16,0.0625
"1055","86298d437ffffff",1025.091585,213.561300833333,186.70916825,4,0.25
"1056","8629abb57ffffff",NA,NA,NA,0,Inf
"1057","8629a5487ffffff",12801.4274063924,343.17006303739,44.6930540190952,294,0.00340136054421769
"1058","8629a211fffffff",1591.46429199625,364.217352891919,178.538060999499,8,0.125
"1059","862815d17ffffff",NA,NA,NA,0,Inf
"1060","862985277ffffff",2189.78086000268,374.167550061053,231.773108417079,12,0.0833333333333333
"1061","8628028a7ffffff",1363.26948600031,281.664840678649,158.367241625116,8,0.125
"1062","862834437ffffff",8504.02271100537,408.214552924621,71.7779515655794,122,0.00819672131147541
"1063","8628310cfffffff",2198.9189970028,424.480885769661,182.7807857696,13,0.0769230769230769
"1064","8629aa067ffffff",4519.94128501502,698.108714562846,196.15794366816,24,0.0416666666666667
"1065","8629a3997ffffff",1884.43820300063,266.191575208881,126.214783642935,14,0.0714285714285714
"1066","8629a062fffffff",6635.34737483728,345.159337229014,98.282585317177,83,0.0120481927710843
"1067","862814227ffffff",10985.4182525106,307.61884092128,29.7372724337211,354,0.00282485875706215
"1068","8629b5317ffffff",4087.63868297072,313.895518850781,56.6871842344852,68,0.0147058823529412
"1069","862832947ffffff",2501.55479899921,266.780576064467,65.9149739061983,32,0.03125
"1070","8629aec47ffffff",2976.89031599884,315.868976842285,97.8718161377906,29,0.0344827586206897
"1071","8629ab8dfffffff",NA,NA,NA,1,1
"1072","8629a8577ffffff",1709.253686001,347.198687643106,245.766021750373,8,0.125
"1073","86281c16fffffff",8284.80009400991,516.82769450673,94.3874157660763,94,0.0106382978723404
"1074","862815a9fffffff",NA,NA,NA,0,Inf
"1075","86280262fffffff",1948.00434600321,408.211295227808,141.313162833827,12,0.0833333333333333
"1076","8629ad157ffffff",3730.3407830172,328.201159116014,92.5961983274456,43,0.0232558139534884
"1077","86485b217ffffff",NA,NA,NA,0,Inf
"1078","8629a6a87ffffff",6068.38781177773,323.68362638054,69.635749075641,94,0.0106382978723404
"1079","8629a371fffffff",NA,NA,NA,0,Inf
"1080","8629a03b7ffffff",5970.38087226211,303.397243991938,64.7540952202078,105,0.00952380952380952
"1081","862810c47ffffff",902.501877,344.740924,344.740924,2,0.5
"1082","8629b509fffffff",865.290271000007,174.495809333338,95.8219050000071,3,0.333333333333333
"1083","8629b1d37ffffff",1603.00834699606,269.824035554768,160.82073249876,10,0.1
"1084","8628326cfffffff",3554.88449500305,464.201501991004,125.269144308045,26,0.0384615384615385
"1085","8629ab667ffffff",11642.5265151547,440.3272739676,51.1245692141628,219,0.0045662100456621
